,rel_omicron_beta,rel_omicron_delta,rel_omicron_mu_inf_AA,rel_omicron_mu_inf_AC,rel_omicron_mu_inf_AI,rel_omicron_mu_inf_SA,rel_omicron_mu_inf_SC,rel_omicron_mu_susc_A,rel_omicron_mu_susc_C
20,0.1778163302132011,1.952065628575132,-0.09183289820780129,-0.8234261723442229,-0.11968102696341668,2.231997566881485,-1.088619111241353,1.2146189530057687,1.2566382221732288
21,-0.9439561068011092,1.9317956286414824,1.2832322884677974,1.6671518177100604,0.15644410866551992,-0.32950003825998514,0.37492212714469747,1.7456230966304045,-2.4869573229448703
22,-1.7607093194991958,4.25497782093768,2.087356904204089,0.07788643451514614,-0.8602168045371712,1.6905307822807691,1.4850849935163637,2.190551297212547,-1.4153305260469462
23,0.45707007236231145,0.9125473581217207,0.392667398642201,-0.4779530607326511,-2.401941201075425,-2.552906381493242,-0.9281920040131824,0.6572089385914133,-0.4565766734572511
24,-0.6357690468832148,1.1479497399740595,0.31215040270464467,1.2745756853752725,-0.17186489463841548,-0.8511880107718438,1.0851227754611903,0.09315426622129097,-0.09934581906896163
25,-1.2805598988185718,1.1383912811556893,2.691427643609569,0.8197319293759833,0.8118111301364885,-0.5249224665064596,1.4218940292250855,2.6944421627611246,-2.9458821733703124
26,-1.0468364789996065,1.3171732637620581,2.3364036094817493,2.211210267921813,-1.385828337806222,0.5723692633162845,-1.2015681172160328,1.7235675941076702,-0.39578847161016173
27,-1.4526492001578342,0.0009603536028978191,-3.3519216236936296,1.97169051206239,0.44778311296057316,1.1736641981932519,1.1204963560719545,-1.854518087867518,1.4654051319046333
28,-3.2758280172728234,1.7515684563772742,3.060632014305181,0.8274225780410128,-1.1327241782921258,-1.2906098528323993,-0.28406528389222374,3.5048856480999904,-0.8561272784088402
29,-0.8418889321551454,2.6916236588625932,1.799664809070402,0.2529884723811521,-0.5711185436054464,0.8385311138501594,-1.4786268567972431,-1.3948314993638693,-0.37427565559352854
30,-1.21303926279542,2.4769777814977467,2.4225809927421382,0.13074861653043351,-1.0184074381401231,-0.7497424599733721,-0.06613292583207202,3.0967319204040553,0.7787337298131611
31,-0.868532385496879,2.2449475088470328,2.091861877135723,-0.01700541769560142,0.6321504145257144,-1.5152480811397402,1.4956142247274629,1.1860624732267617,1.3514534801869076
32,-0.473814303828147,1.0331312547901639,1.6860493672062997,1.2861447463119702,-0.25166672695843373,-1.764206204661096,0.654006466166778,1.0271412608182142,-1.5497155727188676
