,beta,delta,mu_inf_SC,mu_inf_SI,mu_inf_AI,mu_inf_AC,mu_inf_AA,mu_susc_C,mu_susc_I
70,0.21551660449281387,0.7609643340110779,1.172894588420774,0.06471623773932735,0.9000046538626153,1.4159101482917196,0.4395629255882548,0.17022181638100078,1.764822127496238
71,0.07026911374832799,-0.7019363641738892,4.531747215746141,0.24646019575843708,0.9800308001492541,2.145401862497312,1.3653937546995616,0.3019423112008407,1.6040231265471536
72,0.11741618987937168,-0.04675464704632759,5.394286216381654,0.010688732188817506,0.15699335942821338,4.931628556756628,0.6022604438969482,0.33748198339816415,2.6418244550800436
73,0.05285071627655539,-1.3962159156799316,6.229566337865987,0.33544006634315565,0.5128963427129569,6.299275024118312,0.5819477777835406,1.6296029306198008,2.4340659357219296
74,0.09626395904338637,-1.577995777130127,1.6876569034921642,0.025988598141913375,1.1098008880744499,3.3123118161205674,0.3346332093668023,0.18272840443193758,3.5313660368034614
75,0.05358115924549912,-1.1127541065216064,4.370136085191858,0.19726473063762337,2.029540451059127,4.661256578113054,1.920714066875928,0.5151232164918926,1.1480363432388225
76,0.07927435587393493,-0.9131307601928711,10.037049891223209,0.6280349033924225,0.5413785976486665,1.1876922639288576,0.8654588309218221,0.5876359693291344,1.3573673998474924
77,0.09700892824311469,-1.3892817497253418,2.153973326965029,0.06350865007607756,0.4320618415761143,1.5254031483603019,0.33399037952150373,0.33961295966629584,4.024232553664044
78,0.11294276316389891,-0.5136857628822327,4.373450130983849,0.03888702501399419,0.8303767805503965,0.805074040688704,0.4710269150520324,0.71505253028435,2.811571277937407
79,0.1080478490999407,-1.3714150190353394,3.1930768859655347,0.16475343298289616,1.0392859594853123,2.8955420797657148,0.24447204006688944,0.46850910113498945,1.7101281069178846
80,0.14431084628353685,-0.06706254929304123,2.618341191262662,0.1740341378959732,0.3320144284428408,2.2443600383610978,1.1540159182843255,0.5046743024862153,4.09059506679564
81,0.12175652024114975,0.01007221918553114,3.9600846710202684,0.14107203258471032,2.1437632472208996,3.4337687982297065,1.6959576979859339,0.1775275713354135,3.496596429660218
82,0.16709033398798834,-0.5078924298286438,1.7227270620448185,0.07446452995532553,1.0385402894857338,3.650904854973616,0.4407632110167938,0.7429534095810637,1.9200256866157535
83,0.06611802747612955,-2.506110668182373,5.168089799310292,0.27442210190302535,0.809369555261258,3.061493296949446,0.9487648762463591,0.46420594993135694,2.1281055170351943
84,0.17318416212544105,-0.25936275720596313,2.0799204891544605,0.06079201788302646,0.33415254456327526,1.7398110277884786,0.12009699440938923,0.3336068254949521,3.8670902313633153
85,0.08510136116763037,0.3691801428794861,2.652841886689145,0.17933049878373372,0.8912980856762455,1.6160458245841633,1.0489792287821709,0.6800553979610376,3.8393764582985908
86,0.09819920585703133,-1.1934188604354858,6.142772977114065,0.13170632155956224,0.6651305280521654,2.082370892560348,1.5545007303962242,0.18381543432006783,2.194957347822484
87,0.22366267193345896,-1.3288207054138184,1.5068703663513383,0.2914630359013291,0.8339215103181867,1.7101017068428739,0.21343496563352146,0.050842520108744176,1.6076365066659277
88,0.1393937763180905,0.2803245484828949,2.8226861599607025,0.006013937455242229,1.924786548665738,2.160601974303174,1.1959385754279663,0.3567599188192493,2.9184284796517734
